mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_search_time_s,final_model_training_time_s
0.045297670364379886,0.023341698063306666,0.006195068359375,0.0013130519809830185,9.38480071590954,{'alpha': np.float64(9.38480071590954)},-1.0383502026297111,-1.0322448204866344,-1.045991314361214,-1.0651277132044272,-1.0172487629338938,-1.039792562723176,0.015795987441280523,86,8.690146923065186,0.032961368560791016
0.034559774398803714,0.020639167630669548,0.006343984603881836,0.004029921501092239,0.013820379228637011,{'alpha': np.float64(0.013820379228637011)},-1.0366524548708749,-1.030711336775439,-1.042880902046918,-1.0633960860405431,-1.0156182431416718,-1.0378518045750895,0.015649652463181885,29,8.690146923065186,0.032961368560791016
0.025081491470336913,0.002174134013913452,0.005488538742065429,0.0010885558567322274,0.0048484961838732915,{'alpha': np.float64(0.0048484961838732915)},-1.0366525382509375,-1.0307145307241599,-1.0428793996979504,-1.0633969765456084,-1.0156225764413096,-1.0378532043319932,0.01564832269023899,39,8.690146923065186,0.032961368560791016
0.03347659111022949,0.018748211255951823,0.013465023040771485,0.013386838695356335,0.18037506431281855,{'alpha': np.float64(0.18037506431281855)},-1.036652721560888,-1.030656866163726,-1.0429110267108068,-1.0633822474225494,-1.0155442796536704,-1.0378294283023282,0.015673081024840173,13,8.690146923065186,0.032961368560791016
0.03859758377075195,0.01887123205380709,0.010261917114257812,0.010504474767487948,0.0007007213496896411,{'alpha': np.float64(0.0007007213496896411)},-1.0366525802827111,-1.030716016592033,-1.0428787094733027,-1.063397393409822,-1.0156245922357536,-1.0378538583987245,0.015647705506549,52,8.690146923065186,0.032961368560791016
0.07920374870300292,0.04485806041374112,0.006186294555664063,0.0008660436450256073,6.504020246676574,{'alpha': np.float64(6.504020246676574)},-1.037722515739484,-1.0314244650135471,-1.0450544090121776,-1.0644253709384552,-1.0163762213734808,-1.039000596415429,0.01583642263754544,83,8.690146923065186,0.032961368560791016
0.035139036178588864,0.011509097377485648,0.00569310188293457,0.0012477095024023643,0.00028009403633756793,{'alpha': np.float64(0.00028009403633756793)},-1.0366525846685042,-1.0307161676029246,-1.0428786396304979,-1.0633974358674099,-1.0156247970998138,-1.03785392497383,0.015647642832106342,60,8.690146923065186,0.032961368560791016
0.045375490188598634,0.046849617817972276,0.0044043540954589845,0.0010731807869359944,83.4298801304735,{'alpha': np.float64(83.4298801304735)},-1.0494543273423096,-1.0477349691411018,-1.0569061947632723,-1.077627705698612,-1.028039485589077,-1.0519525365068747,0.01599759963780472,100,8.690146923065186,0.032961368560791016
0.048831605911254884,0.038626936139218325,0.0069332122802734375,0.002513068872221716,4.300001586162609,{'alpha': np.float64(4.300001586162609)},-1.0372451314817817,-1.0308577029148929,-1.0442598532040737,-1.0639037066856818,-1.0157352915419202,-1.03840033716567,0.015853617314785417,80,8.690146923065186,0.032961368560791016
0.04760818481445313,0.022750894663523893,0.03260035514831543,0.04790986350615803,0.001557019634551662,{'alpha': np.float64(0.001557019634551662)},-1.0366525714244883,-1.030715709356417,-1.0428788517440186,-1.063397307080489,-1.0156241754321615,-1.0378537230075149,0.015647833048221697,44,8.690146923065186,0.032961368560791016
0.028708171844482423,0.003469645321677316,0.007761907577514648,0.0019579059567444166,0.00010792764548678457,{'alpha': np.float64(0.00010792764548678457)},-1.0366525864702034,-1.0307162294304482,-1.0428786110513748,-1.0633974532554076,-1.01562488097592,-1.0378539522366708,0.01564761717436386,70,8.690146923065186,0.032961368560791016
0.07822942733764648,0.0418651839752613,0.012196016311645509,0.006596792645800043,7.812113973534931,{'alpha': np.float64(7.812113973534931)},-1.038010100191052,-1.0317935761633081,-1.0454959248373121,-1.064745789733217,-1.0167766141893309,-1.039364401022844,0.01581878700145769,85,8.690146923065186,0.032961368560791016
0.06209168434143066,0.04005216964482955,0.01348705291748047,0.011942481531027695,1.7423847570785822,{'alpha': np.float64(1.7423847570785822)},-1.0367817345544996,-1.0304786954562706,-1.0433383520183435,-1.0634390326576562,-1.0152935464356614,-1.0378662722244862,0.015806265817352432,71,8.690146923065186,0.032961368560791016
0.05541081428527832,0.006940782352287296,0.009923458099365234,0.0045919849392738405,2.3661540064603184,{'alpha': np.float64(2.3661540064603184)},-1.036876245467496,-1.0305204135274,-1.0435517633405345,-1.063524865309565,-1.0153400909529942,-1.0379626757195979,0.015830428773853236,74,8.690146923065186,0.032961368560791016
0.032514333724975586,0.005793214102111446,0.006838178634643555,0.001631138025383504,4.242502238267323,{'alpha': np.float64(4.242502238267323)},-1.0372331483132222,-1.0308446957523212,-1.0442385762465916,-1.0638908969261032,-1.01572020112576,-1.0383855036727998,0.015853650621083303,79,8.690146923065186,0.032961368560791016
0.03176736831665039,0.009459211491797402,0.008366155624389648,0.006781931911357218,0.00027814285643757564,{'alpha': np.float64(0.00027814285643757564)},-1.0366525846889016,-1.0307161683035655,-1.0428786393065803,-1.0633974360644378,-1.0156247980503141,-1.03785392528276,0.0156476425413391,61,8.690146923065186,0.032961368560791016
0.034104204177856444,0.011050905982529419,0.004917812347412109,0.0007367479353286473,0.014151235919053715,{'alpha': np.float64(0.014151235919053715)},-1.0366524519926843,-1.0307112195155133,-1.0428809576929676,-1.0633960534934024,-1.0156180840460916,-1.037851753348132,0.015649701364832628,28,8.690146923065186,0.032961368560791016
0.026174163818359374,0.003197034365347475,0.006132698059082032,0.0021206205438869096,0.0004956947932799964,{'alpha': np.float64(0.0004956947932799964)},-1.0366525824176402,-1.030716090191776,-1.0428786754262684,-1.0633974141007239,-1.0156246920825647,-1.0378538908437946,0.01564767495908913,56,8.690146923065186,0.032961368560791016
0.04955325126647949,0.027361907131046234,0.005166435241699218,0.0014091937774997928,15.087613675681679,{'alpha': np.float64(15.087613675681679)},-1.0394897532213685,-1.033819339244494,-1.0474878259380636,-1.0664185257811951,-1.0187567077296313,-1.0411944303829503,0.015726481536986532,88,8.690146923065186,0.032961368560791016
